consumer_id,service_type,region,tenure_months,new_customer_price,renewal_price,is_anomaly
CONS_00529,subscription,London,23,13.76,17.2,False
CONS_00530,broadband,North West,13,39.28,42.74,False
CONS_00531,mobile,Midlands,29,18.3,17.18,False
CONS_00532,mobile,London,3,27.88,26.83,False
CONS_00533,broadband,South East,14,34.49,30.71,False
CONS_00534,mobile,Midlands,19,20.51,23.61,False
CONS_00535,broadband,London,12,34.54,36.28,False
CONS_00536,broadband,South East,12,28.99,31.6,False
CONS_00537,mobile,Midlands,15,18.47,19.34,False
CONS_00538,broadband,Midlands,23,23.0,25.97,False
CONS_00539,broadband,North West,32,21.49,25.53,True
CONS_00540,subscription,North East,6,12.84,13.02,False
CONS_00541,subscription,South West,13,8.15,8.73,False
CONS_00542,mobile,North West,4,26.72,28.59,False
CONS_00543,subscription,London,17,15.78,15.05,False
CONS_00544,subscription,Midlands,8,17.54,17.33,False
CONS_00545,broadband,South East,8,26.9,27.48,False
CONS_00546,mobile,South West,21,30.19,32.42,False
CONS_00547,broadband,Scotland,7,32.97,38.56,False
CONS_00548,broadband,North West,17,25.83,27.29,False
CONS_00549,subscription,Scotland,38,8.13,8.45,False
CONS_00550,mobile,Scotland,1,22.87,24.54,False
CONS_00551,mobile,South West,15,17.62,18.21,False
CONS_00552,broadband,South East,91,32.13,33.57,False
CONS_00553,broadband,South West,69,24.33,28.74,False
CONS_00554,subscription,London,6,15.75,16.19,False
CONS_00555,broadband,Midlands,4,25.11,26.84,False
CONS_00556,broadband,South West,7,38.09,37.87,False
CONS_00557,broadband,North West,21,33.43,38.7,False
CONS_00558,mobile,London,42,30.76,29.93,False
CONS_00559,mobile,Midlands,4,23.86,24.83,False
CONS_00560,mobile,South West,8,23.05,26.09,False
CONS_00561,broadband,South East,6,26.87,26.24,False
CONS_00562,broadband,North West,18,24.16,27.1,False
CONS_00563,subscription,Midlands,53,18.39,16.34,False
CONS_00564,mobile,London,37,20.1,19.28,False
CONS_00565,mobile,Wales,5,28.15,29.24,False
CONS_00566,mobile,North West,13,17.22,21.85,False
CONS_00567,subscription,London,30,8.23,8.71,False
CONS_00568,broadband,South West,116,34.69,36.8,False
CONS_00569,broadband,South East,34,34.18,39.21,False
CONS_00570,mobile,North East,8,16.86,16.18,False
CONS_00571,broadband,Scotland,6,32.57,26.75,False
CONS_00572,subscription,North West,13,11.19,13.45,False
CONS_00573,mobile,North West,14,33.29,36.57,False
CONS_00574,subscription,North West,4,10.24,10.34,False
CONS_00575,subscription,Midlands,9,15.61,16.41,False
CONS_00576,mobile,Midlands,13,18.18,20.7,False
CONS_00577,subscription,Midlands,10,11.32,11.73,False
CONS_00578,mobile,North West,120,27.12,28.72,False
CONS_00579,subscription,South East,17,11.22,13.82,False
CONS_00580,broadband,London,14,27.59,26.15,False
CONS_00581,mobile,Midlands,21,29.73,32.43,False
CONS_00582,mobile,North West,2,23.0,21.83,False
CONS_00583,broadband,North West,2,22.89,27.14,False
CONS_00584,broadband,North West,5,28.52,30.56,False
CONS_00585,subscription,North West,16,13.74,13.61,False
CONS_00586,mobile,Midlands,4,18.1,16.8,False
CONS_00587,broadband,Scotland,13,38.08,38.76,False
CONS_00588,broadband,North East,22,23.77,25.25,False
CONS_00589,broadband,London,6,28.88,33.16,False
CONS_00590,broadband,Scotland,1,39.89,38.26,False
CONS_00591,subscription,London,8,17.87,17.51,False
CONS_00592,mobile,Midlands,13,25.22,25.37,False
CONS_00593,broadband,Wales,27,26.89,26.45,False
CONS_00594,mobile,North West,120,29.81,29.94,False
CONS_00595,broadband,Midlands,17,27.87,27.05,False
CONS_00596,broadband,North West,120,21.73,23.51,False
CONS_00597,mobile,South East,14,23.68,23.85,False
CONS_00598,mobile,North West,11,18.64,19.53,False
CONS_00599,subscription,London,90,12.29,13.18,False
CONS_00600,mobile,South West,4,23.49,22.02,False
CONS_00601,mobile,Midlands,58,16.21,17.79,False
CONS_00602,subscription,Midlands,25,11.18,11.9,False
CONS_00603,subscription,South West,23,11.67,12.42,False
CONS_00604,mobile,Midlands,89,17.74,21.5,True
CONS_00605,subscription,North West,6,14.51,15.03,False
CONS_00606,subscription,London,58,9.16,11.62,True
CONS_00607,subscription,South East,13,12.42,12.72,False
CONS_00608,broadband,North East,7,32.47,34.13,False
CONS_00609,mobile,North East,20,20.75,21.88,False
CONS_00610,mobile,Midlands,34,22.26,21.2,False
CONS_00611,mobile,South East,4,16.87,20.02,False
CONS_00612,mobile,London,6,23.2,22.97,False
CONS_00613,subscription,South West,5,10.03,10.55,False
CONS_00614,subscription,London,23,9.44,10.84,False
CONS_00615,broadband,Scotland,17,24.6,25.05,False
CONS_00616,mobile,South East,14,24.63,26.27,False
CONS_00617,mobile,South East,13,20.95,18.41,False
CONS_00618,broadband,Midlands,14,20.85,18.63,False
CONS_00619,broadband,North East,4,23.56,24.61,False
CONS_00620,broadband,Midlands,9,29.84,31.71,False
CONS_00621,subscription,North West,1,7.95,9.09,False
CONS_00622,mobile,North West,28,13.68,15.96,True
CONS_00623,subscription,South West,6,11.06,12.34,False
CONS_00624,mobile,Scotland,42,22.47,28.63,True
CONS_00625,subscription,North West,13,15.99,14.74,False
CONS_00626,mobile,Midlands,22,32.72,37.9,False
CONS_00627,subscription,South East,19,7.88,7.5,False
CONS_00628,broadband,London,25,20.74,23.26,False
CONS_00629,mobile,South West,59,24.29,24.52,False
CONS_00630,subscription,Scotland,22,14.13,18.37,False
CONS_00631,subscription,London,4,10.73,10.71,False
CONS_00632,subscription,South East,58,9.75,10.14,False
CONS_00633,broadband,North East,4,21.58,22.87,False
CONS_00634,broadband,Wales,6,32.05,32.9,False
CONS_00635,broadband,Wales,8,28.18,27.24,False
CONS_00636,broadband,London,28,23.75,29.64,False
CONS_00637,mobile,North East,19,22.04,21.97,False
CONS_00638,mobile,South West,13,20.24,20.12,False
CONS_00639,subscription,Scotland,16,13.49,14.0,False
CONS_00640,subscription,South East,9,16.87,17.93,False
CONS_00641,mobile,Midlands,8,24.93,24.7,False
CONS_00642,subscription,South West,30,17.62,19.9,False
CONS_00643,broadband,Midlands,44,26.79,28.38,False
CONS_00644,broadband,North East,33,40.73,56.79,True
CONS_00645,mobile,Wales,39,22.99,24.1,False
CONS_00646,subscription,South East,1,13.31,14.57,False
CONS_00647,broadband,North West,87,37.12,36.31,False
CONS_00648,mobile,Midlands,72,25.65,25.62,False
CONS_00649,mobile,South East,17,17.27,18.04,False
CONS_00650,broadband,South East,22,27.98,31.54,False
CONS_00651,mobile,Midlands,5,22.56,23.16,False
CONS_00652,subscription,North West,8,12.26,12.51,False
CONS_00653,mobile,Midlands,13,19.85,17.56,False
CONS_00654,broadband,London,34,33.77,33.44,False
CONS_00655,subscription,South East,17,13.64,12.51,False
CONS_00656,broadband,South East,23,29.31,27.43,False
CONS_00657,subscription,Midlands,18,22.1,23.82,False
CONS_00658,broadband,Midlands,18,19.94,27.21,False
CONS_00659,mobile,North West,13,23.83,25.33,False
CONS_00660,broadband,North West,31,19.23,20.67,False
CONS_00661,broadband,London,21,23.77,23.41,False
CONS_00662,subscription,Midlands,2,11.65,11.21,False
CONS_00663,broadband,North East,3,20.76,25.61,False
CONS_00664,broadband,Midlands,5,30.23,29.67,False
CONS_00665,broadband,South East,113,25.58,32.39,True
CONS_00666,mobile,Wales,20,14.33,12.78,False
CONS_00667,subscription,South East,53,16.2,17.29,False
CONS_00668,subscription,London,6,10.87,10.99,False
CONS_00669,broadband,London,7,31.19,34.24,False
CONS_00670,mobile,London,17,20.15,23.9,False
CONS_00671,broadband,London,62,31.28,33.72,False
CONS_00672,mobile,Midlands,13,24.74,26.37,False
CONS_00673,subscription,South East,77,10.28,11.34,False
CONS_00674,mobile,Midlands,11,25.63,33.29,False
CONS_00675,mobile,North East,63,21.82,27.4,False
CONS_00676,broadband,Scotland,28,32.91,33.59,False
CONS_00677,subscription,North West,4,18.76,21.18,False
CONS_00678,mobile,Midlands,6,13.67,16.5,False
CONS_00679,broadband,London,3,23.67,26.19,False
CONS_00680,broadband,North West,19,31.76,33.07,False
CONS_00681,broadband,North West,120,23.55,23.69,False
CONS_00682,broadband,South West,1,33.05,34.87,False
CONS_00683,broadband,Midlands,76,36.68,35.05,False
CONS_00684,mobile,South West,11,25.29,28.43,False
CONS_00685,mobile,Midlands,8,31.1,36.38,False
CONS_00686,broadband,Scotland,3,33.13,33.59,False
CONS_00687,mobile,Midlands,67,18.27,24.79,True
CONS_00688,subscription,South West,10,12.47,12.59,False
CONS_00689,subscription,North West,113,13.13,12.63,False
CONS_00690,mobile,North East,109,20.0,21.73,False
CONS_00691,broadband,South West,7,27.59,28.85,False
CONS_00692,subscription,North West,19,14.14,13.19,False
CONS_00693,broadband,London,12,32.1,42.41,False
CONS_00694,broadband,South East,8,20.94,19.01,False
CONS_00695,subscription,Midlands,24,10.14,9.46,False
CONS_00696,mobile,London,7,26.22,29.58,False
CONS_00697,mobile,North West,23,26.37,29.09,False
CONS_00698,mobile,Scotland,21,27.95,27.63,False
CONS_00699,mobile,South West,14,27.44,26.99,False
CONS_00700,broadband,South West,108,20.0,21.71,False
CONS_00701,broadband,Midlands,30,31.45,33.93,False
CONS_00702,broadband,North West,15,37.32,36.93,False
CONS_00703,broadband,London,8,22.27,25.23,False
CONS_00704,subscription,Wales,120,11.26,15.54,True
CONS_00705,broadband,London,51,28.69,39.75,True
CONS_00706,mobile,Scotland,23,15.69,17.19,False
CONS_00707,subscription,North East,30,10.74,12.51,False
CONS_00708,subscription,Scotland,19,13.46,14.03,False
CONS_00709,mobile,Wales,5,19.77,22.08,False
CONS_00710,mobile,Midlands,38,25.2,25.9,False
CONS_00711,subscription,South West,42,13.56,14.82,False
CONS_00712,mobile,North West,19,21.55,23.21,False
CONS_00713,subscription,North West,14,10.85,12.15,False
CONS_00714,subscription,London,21,19.92,21.73,False
CONS_00715,subscription,Wales,5,12.38,11.14,False
CONS_00716,broadband,South East,22,31.27,31.13,False
CONS_00717,mobile,North West,15,23.8,25.08,False
CONS_00718,broadband,Midlands,12,25.24,27.42,False
CONS_00719,mobile,London,63,21.34,23.86,False
CONS_00720,subscription,Scotland,10,12.76,13.95,False
CONS_00721,mobile,London,6,19.96,19.75,False
CONS_00722,mobile,South East,20,20.83,23.46,False
CONS_00723,broadband,London,10,26.69,26.19,False
CONS_00724,subscription,London,19,17.0,19.68,False
CONS_00725,broadband,North East,17,32.4,37.71,False
CONS_00726,broadband,North East,90,29.24,30.58,False
CONS_00727,broadband,Midlands,24,29.26,29.08,False
CONS_00728,broadband,Wales,10,23.42,23.19,False
CONS_00729,mobile,Midlands,73,17.17,16.47,False
CONS_00730,mobile,South West,9,18.74,18.22,False
CONS_00731,broadband,North West,120,28.42,36.44,True
CONS_00732,broadband,London,5,26.38,27.22,False
CONS_00733,broadband,Midlands,37,26.67,40.11,True
CONS_00734,broadband,North East,4,25.62,25.64,False
CONS_00735,broadband,South East,12,28.44,26.18,False
CONS_00736,mobile,North West,14,21.64,21.79,False
CONS_00737,broadband,South East,94,23.97,25.28,False
CONS_00738,broadband,North West,16,28.67,29.21,False
CONS_00739,broadband,Midlands,80,26.56,25.88,False
CONS_00740,mobile,South East,8,21.73,18.79,False
CONS_00741,broadband,North East,12,23.66,27.14,False
CONS_00742,broadband,Midlands,15,19.24,20.07,False
CONS_00743,subscription,London,13,10.18,10.93,False
CONS_00744,broadband,Midlands,7,34.68,36.83,False
CONS_00745,mobile,Midlands,2,24.88,27.1,False
CONS_00746,mobile,North West,1,20.63,22.01,False
CONS_00747,broadband,North West,6,33.29,35.12,False
CONS_00748,mobile,South West,19,31.73,35.3,False
CONS_00749,subscription,North West,77,11.05,12.51,False
CONS_00750,subscription,London,21,13.31,15.56,False
CONS_00751,broadband,South East,59,24.28,32.65,True
CONS_00752,broadband,South East,78,32.86,46.13,True
CONS_00753,broadband,Midlands,7,23.22,22.74,False
CONS_00754,mobile,London,90,28.77,30.72,False
CONS_00755,mobile,Wales,10,19.67,18.11,False
CONS_00756,broadband,North West,1,26.87,27.06,False
CONS_00757,broadband,South West,32,25.68,35.67,True
CONS_00758,subscription,North West,47,8.86,9.13,False
CONS_00759,broadband,South West,11,27.03,30.02,False
CONS_00760,mobile,South West,17,22.94,23.79,False
CONS_00761,mobile,London,18,28.67,31.66,False
CONS_00762,broadband,Midlands,7,32.62,33.21,False
CONS_00763,broadband,South East,11,26.36,26.35,False
CONS_00764,broadband,Midlands,54,26.69,26.2,False
CONS_00765,subscription,Wales,14,11.8,13.05,False
CONS_00766,broadband,South East,4,33.27,33.79,False
CONS_00767,broadband,South East,8,28.96,24.97,False
CONS_00768,broadband,North West,18,25.36,27.93,False
CONS_00769,broadband,Midlands,21,30.04,29.19,False
CONS_00770,mobile,Midlands,82,19.08,20.28,False
CONS_00771,broadband,London,16,35.0,33.47,False
CONS_00772,mobile,South East,17,18.64,19.53,False
CONS_00773,mobile,North West,88,29.22,24.32,False
CONS_00774,subscription,Scotland,7,20.02,20.9,False
CONS_00775,broadband,London,90,35.45,34.6,False
CONS_00776,subscription,South East,15,19.02,17.99,False
CONS_00777,mobile,South West,12,25.56,28.44,False
CONS_00778,broadband,North West,64,21.85,22.65,False
CONS_00779,subscription,Midlands,3,15.34,15.75,False
CONS_00780,subscription,North West,53,16.38,16.18,False
CONS_00781,broadband,North West,26,22.07,24.81,False
CONS_00782,subscription,Wales,8,13.97,14.12,False
CONS_00783,mobile,South East,22,27.8,32.77,False
CONS_00784,mobile,South East,11,23.54,27.18,False
CONS_00785,subscription,North East,32,11.28,13.79,True
CONS_00786,broadband,South West,1,35.05,41.11,False
CONS_00787,subscription,Midlands,21,18.22,20.6,False
CONS_00788,broadband,London,5,26.98,26.9,False
CONS_00789,subscription,London,28,10.01,11.96,True
CONS_00790,mobile,London,8,20.77,21.83,False
CONS_00791,broadband,North East,86,18.29,18.84,False
CONS_00792,mobile,Midlands,81,16.36,18.31,False
CONS_00793,broadband,Scotland,67,24.66,31.74,True
CONS_00794,broadband,North East,18,26.16,27.36,False
CONS_00795,broadband,London,17,26.84,27.55,False
CONS_00796,broadband,Scotland,22,33.42,39.93,False
CONS_00797,broadband,London,1,23.68,24.15,False
CONS_00798,broadband,South East,2,34.6,34.45,False
CONS_00799,mobile,North East,3,22.63,22.94,False
CONS_00800,mobile,South West,21,28.79,32.83,False
CONS_00801,mobile,London,6,28.86,30.66,False
CONS_00802,broadband,South East,86,30.31,38.18,True
CONS_00803,subscription,Scotland,1,15.59,16.93,False
CONS_00804,mobile,London,39,27.79,29.64,False
CONS_00805,broadband,Scotland,21,22.02,19.34,False
CONS_00806,broadband,Scotland,4,26.8,25.76,False
CONS_00807,mobile,South East,3,26.11,26.73,False
CONS_00808,broadband,South East,14,31.63,33.95,False
CONS_00809,mobile,South East,21,35.69,34.53,False
CONS_00810,subscription,North East,19,11.08,10.69,False
CONS_00811,broadband,North West,26,28.83,29.43,False
CONS_00812,broadband,Scotland,15,30.89,35.94,False
CONS_00813,subscription,South East,22,11.23,9.9,False
CONS_00814,mobile,Midlands,23,15.62,13.23,False
CONS_00815,broadband,London,2,25.38,30.51,False
CONS_00816,subscription,London,37,14.12,13.08,False
CONS_00817,subscription,Midlands,12,19.95,20.22,False
CONS_00818,mobile,Midlands,43,23.11,21.46,False
CONS_00819,mobile,South East,18,17.88,18.27,False
CONS_00820,broadband,South East,7,32.02,33.15,False
CONS_00821,broadband,North East,120,26.38,31.4,False
CONS_00822,mobile,London,22,30.88,34.24,False
CONS_00823,broadband,London,31,48.0,45.35,False
CONS_00824,mobile,North West,44,19.45,17.48,False
CONS_00825,subscription,South East,13,17.34,18.89,False
CONS_00826,broadband,Wales,12,21.87,21.96,False
CONS_00827,mobile,Midlands,3,27.41,27.08,False
CONS_00828,broadband,Scotland,23,49.51,56.96,False
CONS_00829,subscription,Wales,3,13.48,12.26,False
CONS_00830,broadband,North West,34,23.57,23.96,False
CONS_00831,mobile,Midlands,6,19.9,21.9,False
CONS_00832,mobile,London,16,24.09,22.95,False
CONS_00833,broadband,South East,4,37.04,43.0,False
CONS_00834,mobile,Midlands,23,21.45,20.71,False
CONS_00835,mobile,South East,6,21.9,22.79,False
CONS_00836,mobile,London,78,23.63,23.4,False
CONS_00837,subscription,South East,12,12.64,10.63,False
CONS_00838,subscription,Midlands,10,14.93,15.11,False
CONS_00839,mobile,London,23,26.88,29.97,False
CONS_00840,mobile,Midlands,120,21.44,26.36,True
CONS_00841,broadband,Midlands,3,33.84,32.61,False
CONS_00842,subscription,Wales,6,17.09,17.01,False
CONS_00843,mobile,South East,2,26.71,26.83,False
CONS_00844,mobile,Midlands,36,27.58,30.13,False
CONS_00845,broadband,South East,5,23.77,24.17,False
CONS_00846,subscription,South West,3,8.29,8.69,False
CONS_00847,broadband,Midlands,99,32.31,40.88,True
CONS_00848,mobile,London,60,20.04,21.04,False
CONS_00849,broadband,Midlands,15,25.86,25.96,False
CONS_00850,subscription,North West,8,12.1,14.49,False
CONS_00851,broadband,North West,19,30.25,29.17,False
CONS_00852,broadband,North West,79,29.48,32.64,False
CONS_00853,subscription,Scotland,1,9.77,11.32,False
CONS_00854,subscription,Midlands,18,11.85,12.27,False
CONS_00855,broadband,South West,45,26.64,28.02,False
CONS_00856,mobile,South East,28,33.23,36.29,False
CONS_00857,mobile,Wales,10,25.87,26.29,False
CONS_00858,subscription,Midlands,17,9.32,8.38,False
CONS_00859,broadband,Midlands,17,26.19,26.87,False
CONS_00860,mobile,North West,4,19.98,23.85,False
CONS_00861,mobile,North West,2,25.13,27.53,False
CONS_00862,mobile,Midlands,61,27.59,29.06,False
CONS_00863,subscription,South East,20,8.21,9.13,False
CONS_00864,mobile,South East,17,25.0,25.87,False
CONS_00865,broadband,Scotland,5,30.66,32.17,False
CONS_00866,subscription,South East,17,9.19,9.29,False
CONS_00867,subscription,London,9,10.97,11.93,False
CONS_00868,subscription,London,2,14.27,14.31,False
CONS_00869,broadband,Midlands,6,23.8,24.29,False
CONS_00870,broadband,North East,120,23.98,26.92,False
CONS_00871,mobile,North West,18,22.96,23.66,False
CONS_00872,broadband,London,10,34.73,38.03,False
CONS_00873,subscription,Midlands,14,10.32,11.38,False
CONS_00874,broadband,South East,4,31.21,32.47,False
CONS_00875,mobile,North East,100,10.3,10.48,False
CONS_00876,subscription,Scotland,3,10.2,9.61,False
CONS_00877,broadband,South East,17,21.93,21.03,False
CONS_00878,broadband,North West,40,23.32,29.36,True
CONS_00879,mobile,South East,16,17.76,19.52,False
CONS_00880,mobile,Midlands,7,25.49,27.97,False
CONS_00881,mobile,London,12,17.68,17.1,False
CONS_00882,mobile,South West,20,24.59,26.57,False
CONS_00883,subscription,Midlands,84,13.66,14.55,False
CONS_00884,mobile,South West,19,26.67,30.08,False
CONS_00885,broadband,South West,19,18.52,23.04,False
CONS_00886,broadband,South East,5,34.41,37.71,False
CONS_00887,broadband,Scotland,3,32.9,32.59,False
CONS_00888,broadband,South West,6,22.92,25.46,False
CONS_00889,broadband,South East,21,32.64,31.43,False
CONS_00890,mobile,London,4,21.43,26.78,False
CONS_00891,broadband,South East,3,42.83,40.65,False
